dataset_id,file_code,NCBI_SRA_accession,NCBI_SRA_biosample,sample_code,DNA_RNA,fraction_name,sample_fixation,reads_total,reads_corrected_total,reads_corrected_photo,reads_final,project,cruise,station_id,date,depth_level,depth,elevation,substrate,latitude,longitude,site_name,country,oceanic_region,biome,vegetation,climate,bottom_depth,temperature,salinity,ice_coverage,Chla,NO3,NH4,PO4,Si,dataset_code,dataset_name,gene,gene_region,organelle,region,ecosystem,ecosystem_climate,substrate_type,label
36,ERR2226883,ERR2226883,,BL130206_N_r2,DNA,nano,,23697,22778,6570,,,,Blanes,2013-02-06,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,12.8,38.2,,0.72,1.73,5.9,0.11,1.46,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226884,ERR2226884,,BL130312_P,DNA,pico,,68339,68172,45867,,,,Blanes,2013-03-12,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,12.8,38.1,,1.08,3.29,0.18,0.16,2.48,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226885,ERR2226885,,BL130312_N,DNA,nano,,23573,23093,15220,,,,Blanes,2013-03-12,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,12.8,38.1,,1.08,3.29,0.18,0.16,2.48,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226886,ERR2226886,,BL130312_N_r2,DNA,nano,,12905,12714,7757,,,,Blanes,2013-03-12,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,12.8,38.1,,1.08,3.29,0.18,0.16,2.48,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226887,ERR2226887,,BL130417_P,DNA,pico,,233263,232145,59285,,,,Blanes,2013-04-17,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,14.5,37.9,,0.49,0.65,0.58,0.08,1.36,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226888,ERR2226888,,BL130417_N,DNA,nano,,15761,15681,1705,,,,Blanes,2013-04-17,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,14.5,37.9,,0.49,0.65,0.58,0.08,1.36,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226889,ERR2226889,,BL130417_N_r2,DNA,nano,,28730,28479,2473,,,,Blanes,2013-04-17,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,14.5,37.9,,0.49,0.65,0.58,0.08,1.36,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226890,ERR2226890,,BL130507_P,DNA,pico,,222819,221896,164030,,,,Blanes,2013-05-07,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,15,37.7,,0.75,1.37,0.67,0.1,1.45,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226891,ERR2226891,,BL130507_N,DNA,nano,,12458,11937,1924,,,,Blanes,2013-05-07,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,15,37.7,,0.75,1.37,0.67,0.1,1.45,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226892,ERR2226892,,BL130507_N_r2,DNA,nano,,27181,26336,3218,,,,Blanes,2013-05-07,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,15,37.7,,0.75,1.37,0.67,0.1,1.45,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226893,ERR2226893,,BL130604_P,DNA,pico,,239836,237307,32136,,,,Blanes,2013-06-04,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,16.9,37.6,,0.31,0.34,1.96,0.1,1.25,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226894,ERR2226894,,BL130604_N,DNA,nano,,15446,15409,41,,,,Blanes,2013-06-04,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,16.9,37.6,,0.31,0.34,1.96,0.1,1.25,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226895,ERR2226895,,BL130604_N_r2,DNA,nano,,26869,26508,78,,,,Blanes,2013-06-04,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,16.9,37.6,,0.31,0.34,1.96,0.1,1.25,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226896,ERR2226896,,BL130709_P,DNA,pico,,122632,121033,23418,,,,Blanes,2013-07-09,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,21.6,37.9,,0.5,0.13,0.85,0.09,0.46,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226897,ERR2226897,,BL130709_N,DNA,nano,,58523,58313,22235,,,,Blanes,2013-07-09,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,21.6,37.9,,0.5,0.13,0.85,0.09,0.46,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226898,ERR2226898,,BL130709_N_r2,DNA,nano,,34196,34065,10183,,,,Blanes,2013-07-09,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,21.6,37.9,,0.5,0.13,0.85,0.09,0.46,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226899,ERR2226899,,BL130801_P,DNA,pico,,145218,143472,33478,,,,Blanes,2013-08-01,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,23.6,37.8,,0.21,0.24,3.48,0.07,0.46,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226900,ERR2226900,,BL130801_N,DNA,nano,,9764,9726,1415,,,,Blanes,2013-08-01,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,23.6,37.8,,0.21,0.24,3.48,0.07,0.46,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226901,ERR2226901,,BL130801_N_r2,DNA,nano,,18908,18517,2636,,,,Blanes,2013-08-01,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,23.6,37.8,,0.21,0.24,3.48,0.07,0.46,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226902,ERR2226902,,BL130917_P,DNA,pico,,58057,56993,8034,,,,Blanes,2013-09-17,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,23.4,38.1,,0.31,0.32,0.13,0.08,0.71,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226903,ERR2226903,,BL130917_N,DNA,nano,,13389,13046,879,,,,Blanes,2013-09-17,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,23.4,38.1,,0.31,0.32,0.13,0.08,0.71,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226904,ERR2226904,,BL130917_N_r2,DNA,nano,,28543,28118,1460,,,,Blanes,2013-09-17,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,23.4,38.1,,0.31,0.32,0.13,0.08,0.71,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226905,ERR2226905,,BL131015_P,DNA,pico,,167458,166663,4640,,,,Blanes,2013-10-15,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,21.4,38.1,,0.28,0.22,0.43,0.08,0.82,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226906,ERR2226906,,BL131015_N,DNA,nano,,18178,18080,214,,,,Blanes,2013-10-15,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,21.4,38.1,,0.28,0.22,0.43,0.08,0.82,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226907,ERR2226907,,BL131015_N_r2,DNA,nano,,11421,11361,70,,,,Blanes,2013-10-15,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,21.4,38.1,,0.28,0.22,0.43,0.08,0.82,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226908,ERR2226908,,BL131105_P,DNA,pico,,90660,88951,4886,,,,Blanes,2013-11-05,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,18.1,38,,0.42,0.32,0.32,0.07,0.81,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226909,ERR2226909,,BL131105_N,DNA,nano,,6715,6581,264,,,,Blanes,2013-11-05,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,18.1,38,,0.42,0.32,0.32,0.07,0.81,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226910,ERR2226910,,BL131105_N_r2,DNA,nano,,12393,11887,865,,,,Blanes,2013-11-05,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,18.1,38,,0.42,0.32,0.32,0.07,0.81,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226911,ERR2226911,,BL131204_P,DNA,pico,,110782,110253,24662,,,,Blanes,2013-12-04,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,14.4,38.1,,0.6,1.53,0.47,0.17,1.88,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226912,ERR2226912,,BL131204_N,DNA,nano,,22390,22271,1885,,,,Blanes,2013-12-04,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,14.4,38.1,,0.6,1.53,0.47,0.17,1.88,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
36,ERR2226913,ERR2226913,,BL131204_N_r2,DNA,nano,,16381,16334,1691,,,,Blanes,2013-12-04,surface,0,,water,41.6667,2.8,,,Mediterranean Sea,,,,20,14.4,38.1,,0.6,1.53,0.47,0.17,1.88,Spain_Blanes_2004_2013,Med Sea - Bay of Blanes - Spain - Time Series - 2004-2013,18S rRNA,V4,nucleus,Mediterranean Sea,coastal,,water,36-Spain_Blanes_2004_2013-Blanes-surface-water
34,ERR2220158,ERR2220158,,,DNA,pico,,45309,45136,1408,,Malaspina,Malaspina,6,2010-12-22,surface,3,,water,23.274,-22.2222,,,Atlantic Ocean,,,,,,37.08,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-6-surface-water
34,ERR2220159,ERR2220159,,,DNA,pico,,11859,11818,0,,Malaspina,Malaspina,6,2010-12-22,bathypelagic,1250,,water,23.274,-22.2222,,,Atlantic Ocean,,,,,,35.29,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-6-bathypelagic-water
34,ERR2220160,ERR2220160,,,DNA,pico,,96304,96197,0,,Malaspina,Malaspina,6,2010-12-22,mesopelagic,970,,water,23.274,-22.2222,,,Atlantic Ocean,,,,,,35.19,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-6-mesopelagic-water
34,ERR2220161,ERR2220161,,,DNA,pico,,114096,111572,239,,Malaspina,Malaspina,6,2010-12-22,mesopelagic,700,,water,23.274,-22.2222,,,Atlantic Ocean,,,,,,35.33,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-6-mesopelagic-water
34,ERR2220162,ERR2220162,,,DNA,pico,,181946,176541,172,,Malaspina,Malaspina,6,2010-12-22,mesopelagic,430,,water,23.274,-22.2222,,,Atlantic Ocean,,,,,,35.78,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-6-mesopelagic-water
34,ERR2220163,ERR2220163,,,DNA,pico,,75327,74452,2371,,Malaspina,Malaspina,6,2010-12-22,euphotic,88,,water,23.274,-22.2222,,,Atlantic Ocean,,,,,,36.93,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-6-euphotic-water
34,ERR2220164,ERR2220164,,,DNA,pico,,73322,73166,1815,,Malaspina,Malaspina,18,2011-01-03,surface,3,,water,-4.77867,-28.1687,,,Atlantic Ocean,,,,,,36.33,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-18-surface-water
34,ERR2220165,ERR2220165,,,DNA,pico,,206818,206357,4427,,Malaspina,Malaspina,18,2011-01-03,bathypelagic,4000,,water,-4.77867,-28.1687,,,Atlantic Ocean,,,,,,34.86,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-18-bathypelagic-water
34,ERR2220166,ERR2220166,,,DNA,pico,,183283,182707,1917,,Malaspina,Malaspina,18,2011-01-03,bathypelagic,1700,,water,-4.77867,-28.1687,,,Atlantic Ocean,,,,,,34.97,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-18-bathypelagic-water
34,ERR2220167,ERR2220167,,,DNA,pico,,90764,89508,1079,,Malaspina,Malaspina,18,2011-01-03,mesopelagic,800,,water,-4.77867,-28.1687,,,Atlantic Ocean,,,,,,34.48,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-18-mesopelagic-water
34,ERR2220168,ERR2220168,,,DNA,pico,,165839,160988,755,,Malaspina,Malaspina,18,2011-01-03,mesopelagic,450,,water,-4.77867,-28.1687,,,Atlantic Ocean,,,,,,34.68,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-18-mesopelagic-water
34,ERR2220169,ERR2220169,,,DNA,pico,,119523,115860,5888,,Malaspina,Malaspina,18,2011-01-03,euphotic,80,,water,-4.77867,-28.1687,,,Atlantic Ocean,,,,,,36.26,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-18-euphotic-water
34,ERR2220170,ERR2220170,,,DNA,pico,,69266,67411,3943,,Malaspina,Malaspina,18,2011-01-03,euphotic,110,,water,-4.77867,-28.1687,,,Atlantic Ocean,,,,,,36.36,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-18-euphotic-water
34,ERR2220171,ERR2220171,,,DNA,pico,,126416,122472,14405,,Malaspina,Malaspina,30,2011-01-22,surface,3,,water,-25.8682,-27.5673,,,Atlantic Ocean,,,,,,36.5,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-30-surface-water
34,ERR2220172,ERR2220172,,,DNA,pico,,93328,92550,39014,,Malaspina,Malaspina,30,2011-01-22,bathypelagic,4000,,water,-25.8682,-27.5673,,,Atlantic Ocean,,,,,,34.81,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-30-bathypelagic-water
34,ERR2220173,ERR2220173,,,DNA,pico,,174808,171412,107824,,Malaspina,Malaspina,30,2011-01-22,bathypelagic,3300,,water,-25.8682,-27.5673,,,Atlantic Ocean,,,,,,34.9,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-30-bathypelagic-water
34,ERR2220174,ERR2220174,,,DNA,pico,,70601,69442,15423,,Malaspina,Malaspina,30,2011-01-22,bathypelagic,2400,,water,-25.8682,-27.5673,,,Atlantic Ocean,,,,,,34.93,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-30-bathypelagic-water
34,ERR2220175,ERR2220175,,,DNA,pico,,186448,184775,9640,,Malaspina,Malaspina,30,2011-01-22,mesopelagic,850,,water,-25.8682,-27.5673,,,Atlantic Ocean,,,,,,34.35,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-30-mesopelagic-water
34,ERR2220176,ERR2220176,,,DNA,pico,,153110,149427,15646,,Malaspina,Malaspina,30,2011-01-22,mesopelagic,550,,water,-25.8682,-27.5673,,,Atlantic Ocean,,,,,,34.72,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-30-mesopelagic-water
34,ERR2220177,ERR2220177,,,DNA,pico,,88892,86105,6931,,Malaspina,Malaspina,30,2011-01-22,euphotic,130,,water,-25.8682,-27.5673,,,Atlantic Ocean,,,,,,36.21,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-30-euphotic-water
34,ERR2220178,ERR2220178,,,DNA,pico,,58995,58153,2808,,Malaspina,Malaspina,39,2011-01-31,surface,3,,water,-30.8817,0.967833,,,Atlantic Ocean,,,,,,35.96,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-39-surface-water
34,ERR2220179,ERR2220179,,,DNA,pico,,103994,101856,17150,,Malaspina,Malaspina,39,2011-01-31,bathypelagic,4000,,water,-30.8817,0.967833,,,Atlantic Ocean,,,,,,34.8,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-39-bathypelagic-water
34,ERR2220180,ERR2220180,,,DNA,pico,,50778,50128,616,,Malaspina,Malaspina,39,2011-01-31,bathypelagic,3080,,water,-30.8817,0.967833,,,Atlantic Ocean,,,,,,34.86,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-39-bathypelagic-water
34,ERR2220181,ERR2220181,,,DNA,pico,,101693,100380,231,,Malaspina,Malaspina,39,2011-01-31,bathypelagic,1290,,water,-30.8817,0.967833,,,Atlantic Ocean,,,,,,34.57,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-39-bathypelagic-water
34,ERR2220182,ERR2220182,,,DNA,pico,,53364,52981,283,,Malaspina,Malaspina,39,2011-01-31,mesopelagic,800,,water,-30.8817,0.967833,,,Atlantic Ocean,,,,,,34.33,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-39-mesopelagic-water
34,ERR2220183,ERR2220183,,,DNA,pico,,49884,48535,675,,Malaspina,Malaspina,39,2011-01-31,mesopelagic,540,,water,-30.8817,0.967833,,,Atlantic Ocean,,,,,,34.63,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-39-mesopelagic-water
34,ERR2220184,ERR2220184,,,DNA,pico,,130290,124940,12262,,Malaspina,Malaspina,39,2011-01-31,euphotic,110,,water,-30.8817,0.967833,,,Atlantic Ocean,,,,,,35.6,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-39-euphotic-water
34,ERR2220185,ERR2220185,,,DNA,pico,,57823,57095,6021,,Malaspina,Malaspina,49,2011-02-17,surface,3,,water,-33.9072,37.0422,,,Indian Ocean,,,,,,35.65,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-49-surface-water
34,ERR2220186,ERR2220186,,,DNA,pico,,85146,84194,63775,,Malaspina,Malaspina,49,2011-02-17,bathypelagic,4000,,water,-33.9072,37.0422,,,Indian Ocean,,,,,,34.74,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-49-bathypelagic-water
34,ERR2220187,ERR2220187,,,DNA,pico,,67084,66655,21197,,Malaspina,Malaspina,49,2011-02-17,bathypelagic,3000,,water,-33.9072,37.0422,,,Indian Ocean,,,,,,34.81,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-49-bathypelagic-water
34,ERR2220188,ERR2220188,,,DNA,pico,,113214,111425,31454,,Malaspina,Malaspina,49,2011-02-17,bathypelagic,1200,,water,-33.9072,37.0422,,,Indian Ocean,,,,,,34.43,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-49-bathypelagic-water
34,ERR2220189,ERR2220189,,,DNA,pico,,58544,57786,1593,,Malaspina,Malaspina,49,2011-02-17,mesopelagic,800,,water,-33.9072,37.0422,,,Indian Ocean,,,,,,34.82,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-49-mesopelagic-water
34,ERR2220190,ERR2220190,,,DNA,pico,,49104,48010,4844,,Malaspina,Malaspina,49,2011-02-17,mesopelagic,450,,water,-33.9072,37.0422,,,Indian Ocean,,,,,,35.29,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-49-mesopelagic-water
34,ERR2220191,ERR2220191,,,DNA,pico,,79356,75707,15004,,Malaspina,Malaspina,49,2011-02-17,euphotic,86,,water,-33.9072,37.0422,,,Indian Ocean,,,,,,35.57,,,,,,,Malaspina_vertical_2010_2011,Malaspina - depth profiles - 2010-2011,18S rRNA,V4,nucleus,Ocean survey,oceanic,,water,34-Malaspina_vertical_2010_2011-49-euphotic-water
